Depth,Age (95% CI Lower Bound),Age (95% CI Median),Age (95% CI Upper Bound)
7.0339367020801715,1450.0,1450.0,1551.0500000000002
7.0471832872065,1450.0,1450.0,1551.0500000000002
7.060429872332827,1450.0,1450.0,1551.0500000000002
7.073676457459156,1450.0,1450.0,1551.0500000000002
7.086923042585484,1450.0,1450.0,1551.0500000000002
7.100169627711812,1450.0,1450.0,1552.05
7.11341621283814,1450.0,1450.0,1552.05
7.126662797964467,1450.0,1450.0,1552.05
7.139909383090796,1450.0,1450.0,1552.05
7.153155968217124,1450.0,1450.0,1552.05
7.166402553343452,1450.0,1450.0,1553.0249999999999
7.17964913846978,1450.0,1450.0,1553.0249999999999
7.1928957235961075,1450.0,1450.0,1553.0249999999999
7.206142308722436,1450.0,1450.0,1553.0249999999999
7.219388893848764,1450.0,1450.0,1553.0249999999999
7.232635478975092,1450.0,1450.0,1553.0499999999997
7.24588206410142,1450.0,1450.0,1554.025
7.259128649227748,1450.0,1450.0,1554.025
7.272375234354076,1450.0,1450.0,1554.025
7.285621819480403,1450.0,1450.0,1554.025
7.298868404606732,1450.0,1450.0,1554.025
7.31211498973306,1450.0,1450.0,1555.0
7.325361574859388,1450.0,1450.0,1555.0
7.338608159985716,1450.0,1450.0,1555.0
7.3518547451120435,1450.0,1450.0,1555.0
7.365101330238372,1450.0,1450.0,1555.025
7.3783479153647,1450.0,1450.0,1555.025
7.391594500491028,1450.0,1450.0,1556.0
7.404841085617356,1450.0,1450.0,1556.0
7.418087670743684,1450.0,1450.0,1556.0
7.431334255870012,1450.0,1450.0,1556.0
7.44458084099634,1450.0,1450.0,1556.0
7.457827426122668,1450.0,1450.0,1556.0
7.471074011248996,1450.0,1450.0,1556.0
